SOC NATUR RESOUR,ENVIRON BEHAV,44
J HAPPINESS STUD,REV GEN PSYCHOL,39
LIBR HI TECH,AFR J LIBR ARCH INFO,4
SCHIZOPHR RES,EUR PSYCHIAT,77
INT SMALL BUS J,ACAD MANAGE J,78
CREAT INNOV MANAG,RES TECHNOL MANAGE,28
BRIT J GUID COUNS,COUNS PSYCHOL,20
J PUBL ADM RES THEOR,AM J POLIT SCI,90
BROOKINGS PAP ECO AC,REV ECON STAT,9
PERSPECT PSYCHIATR C,J AFFECT DISORDERS,16
J GERONTOL B-PSYCHOL,J HEALTH SOC BEHAV,79
INT J LANG COMM DIS,J CHILD PSYCHOL PSYC,53
LEARN INSTR,REV EDUC RES,54
ORGAN SCI,ACAD MANAGE REV,203
HUM COMMUN RES,PSYCHOL BULL,26
DECISION SCI,DECISION SCI,169
J PSYCHOPHYSIOL,BIOL PSYCHOL,23
J AUTISM DEV DISORD,J AUTISM DEV DISORD,2375
HEALTH POLICY,J HEALTH ECON,68
COMPR PSYCHIAT,J PERS DISORD,84
GIFTED CHILD QUART,J CREATIVE BEHAV,12
AM J FAM THER,J FAM PSYCHOL,14
COMPUT HUM BEHAV,INFORM SYST J,55
BEHAV DISORDERS,EDUC TREAT CHILD,16
J ANXIETY DISORD,J ANXIETY DISORD,389
J APPL PSYCHOL,ORGAN BEHAV HUM DEC,225
MONOGR SOC RES CHILD,SEX ROLES,14
TRANSPORT J,ACAD MANAGE REV,33
RES THEOR NURS PRACT,CIN-COMPUT INFORM NU,7
J GEN PSYCHOL,PSYCHOL REV,25
J PROD INNOVAT MANAG,CREAT INNOV MANAG,25
PLOS ONE,J PEDIATR PSYCHOL,68
BRIT J EDUC TECHNOL,COMPUT EDUC,244
COMPUT HUM BEHAV,ANNU REV PSYCHOL,99
J SERV MARK,SERV IND J,43
PSYCHOL AGING,AGING NEUROPSYCHOL C,59
J EDUC RES,READ WRIT Q,7
LEGAL CRIMINOL PSYCH,APPL COGNITIVE PSYCH,24
J SERV MARK,MARKETING THEOR,28
STUD EDUC EVAL,J EDUC PSYCHOL,20
J KNOWL MANAG,STRATEGIC MANAGE J,87
LIBR HI TECH,INFORM TECHNOL LIBR,12
PLOS ONE,BEHAV BRAIN SCI,234
MINDFULNESS,SELF IDENTITY,78
PUBLIC OPIN QUART,POLIT BEHAV,37
PLOS ONE,AM ANTHROPOL,57
PLOS ONE,SWISS J PSYCHOL,9
FRONT PSYCHOL,COGNITIVE DEV,105
BMC PUBLIC HEALTH,J AM COLL HEALTH,62
INT J COMP-SUPP COLL,COMPUT EDUC,30
INNOV EDUC TEACH INT,STUD HIGH EDUC,39
J KNOWL MANAG,KNOWL MAN RES PRACT,70
PSYCHOL METHODS,STRUCT EQU MODELING,89
EUR UNION POLIT,AM J POLIT SCI,36
J CONSUM AFF,J BUS RES,55
FRONT PSYCHOL,READ WRIT,106
APPL PSYCHOPHYS BIOF,J AUTISM DEV DISORD,33
J CHILD FAM STUD,PSYCHOL SCHOOLS,29
ADDICT RES THEORY,J SUBST ABUSE TREAT,44
PLOS ONE,PERS SOC PSYCHOL B,255
CULT DIVERS ETHN MIN,J YOUTH ADOLESCENCE,49
FRONT PSYCHOL,NEBR SYM MOTIV,12
FRONT PSYCHOL,EMOT REV,72
TELEMAT INFORM,INTERNET RES,26
R&D MANAGE,ACAD MANAGE REV,91
J BUS RES,EUR J MARKETING,281
LEARN INSTR,EDUC PSYCHOL-US,92
AM EDUC RES J,REV EDUC RES,39
EUR PSYCHIAT,AM J PSYCHIAT,105
PSYCHIAT RES,J SOC CLIN PSYCHOL,34
COGNITION INSTRUCT,COGNITION INSTRUCT,24
J MANAGE ORGAN,J MANAGE STUD,41
J BUS RES,ACAD MANAGE PERSPECT,53
J CLEAN PROD,ACAD MANAGE REV,298
HEALTH SOC CARE COMM,SOC SCI MED,78
RES DEV DISABIL,J LEARN DISABIL-US,78
ADDICTION,NICOTINE TOB RES,160
COGN BEHAV THERAPY,J ANXIETY DISORD,77
REM SPEC EDUC,BEHAV DISORDERS,23
MEAS EVAL COUNS DEV,STRUCT EQU MODELING,31
DEPRESS ANXIETY,J CLIN PSYCHIAT,142
J CONSUM RES,J PERS SOC PSYCHOL,91
J RES READ,READ WRIT,32
J YOUTH ADOLESCENCE,NEW DIR CHILD ADOLES,27
PSYCHOTHER PSYCH MED,VERHALTENSTHERAPIE,9
J ECON THEORY,GAME ECON BEHAV,168
J COMMUNITY APPL SOC,J SOC ISSUES,14
CAN J BEHAV SCI,ATTACH HUM DEV,43
BIOSOCIETIES,SCIENCE,35
ELECTRON COMMER R A,COMPUT HUM BEHAV,72
STUD HIGH EDUC,TEACH HIGH EDUC,50
FRONT PSYCHOL,Z PSYCHOL,34
AIDS BEHAV,AIDS EDUC PREV,163
HUM RESOUR MANAGE-US,HUM RESOUR MANAGE-US,193
SCIENTOMETRICS,SOC STUD SCI,61
PSYCHOL AGING,DEV PSYCHOL,65
J FINANC MARK,J FINANC,197
AUTISM RES,J AUTISM DEV DISORD,704
EDUC RES-UK,AM EDUC RES J,10
FRONT PSYCHOL,SELF IDENTITY,48
CURR ISSUES TOUR,J VACAT MARK,44
AGGRESS VIOLENT BEH,VIOLENCE AGAINST WOM,87
BMJ OPEN,HEALTH PROMOT INT,35
DISCOURSE PROCESS,J MEM LANG,27
ADV EXP SOC PSYCHOL,J EXP SOC PSYCHOL,24
J INT MARKETING,J INT BUS STUD,105
ADDICT RES THEORY,DRUG ALCOHOL DEPEN,61
EDUC RESEARCHER,J EDUC PSYCHOL,22
AM J PUBLIC HEALTH,AIDS EDUC PREV,29
J MANAGE STUD,ADMIN SCI QUART,117
INT J PUBLIC HEALTH,BMC PUBLIC HEALTH,70
INTERNET RES,ELECTRON MARK,8
J STUD INT EDUC,HIGH EDUC RES DEV,16
MEAS EVAL COUNS DEV,J PERS SOC PSYCHOL,18
J GERONTOL B-PSYCHOL,J APPL GERONTOL,16
VIOLENCE AGAINST WOM,SEX ROLES,77
EURASIA J MATH SCI T,EGIT BILIM,20
CURR ANTHROPOL,CROSS-CULT RES,7
CONTEMP EDUC PSYCHOL,J EDUC PSYCHOL,225
J SPORT EXERCISE PSY,STRUCT EQU MODELING,25
HEALTH PSYCHOL,PSYCHOL BULL,131
PLOS ONE,DISABIL HEALTH J,11
INFORM DEV,ELECTRON COMMER R A,34
INT J SCI MATH EDUC,INT J SCI MATH EDUC,201
J OFF STAT,SURV METHODOL,37
INT J PROD ECON,J OPER RES SOC,133
ECON LETT,J POLIT ECON,100
SCAND J EDUC RES,SCAND J EDUC RES,43
BMC PUBLIC HEALTH,HEALTH PSYCHOL,128
OMEGA-J DEATH DYING,OMEGA-J DEATH DYING,97
SOC NETWORKS,ACAD MANAGE J,44
INT J AGING HUM DEV,AGING MENT HEALTH,21
J HAPPINESS STUD,PSYCHOL INQ,30
J BUS RES,MANAGE ORGAN REV,22
SOCIOL METHOD RES,AM POLIT SCI REV,36
PERSPECT PSYCHIATR C,J ADV NURS,22
SERV IND J,J SERV MARK,52
SCI CULT-UK,SOC STUD SCI,38
OMEGA-J DEATH DYING,SOC SCI MED,21
CRIM JUSTICE BEHAV,J RES CRIME DELINQ,87
PSYCHOTHER RES,COUNS PSYCHOL,23
PORTAL-LIBR ACAD,PORTAL-LIBR ACAD,55
PSYCHOL INQ,PSYCHOL REV,57
SCI EDUC,J BALT SCI EDUC,4
J ECON DYN CONTROL,J POLIT ECON,117
SCI STUD READ,J LEARN DISABIL-US,46
ENTREP THEORY PRACT,ADMIN SCI QUART,120
JOURNALISM,INT COMMUN GAZ,13
J PERS SOC PSYCHOL,CURR DIR PSYCHOL SCI,90
LEARN INDIVID DIFFER,STRUCT EQU MODELING,158
PLOS ONE,HARVARD REV PSYCHIAT,21
CONSUMP MARK CULT,MARKETING THEOR,27
AFR J LIBR ARCH INFO,AFR J LIBR ARCH INFO,5
CHILD ABUSE NEGLECT,CHILD ABUSE NEGLECT,775
J SERV RES-US,J RETAILING,53
PERS REV,ACAD MANAGE REV,94
SPRINGERPLUS,SCI TECHNOL SOC,4
MARKETING THEOR,J CONSUM CULT,27
EUR MANAG REV,ORGAN SCI,72
ASIAN J TECHNOL INNO,J PROD INNOVAT MANAG,25
J FINANC ECON,ECONOMETRICA,122
MASS COMMUN SOC,J PERS SOC PSYCHOL,22
J CLIN CHILD ADOLESC,J ABNORM CHILD PSYCH,99
EUR J PSYCHOL EDUC,DEV PSYCHOL,21
PERSPECT PSYCHOL SCI,PSYCHOL BULL,109
J CLEAN PROD,SUPPLY CHAIN MANAG,144
AUTISM,RES DEV DISABIL,41
J RES CRIME DELINQ,JUSTICE Q,52
DEV PSYCHOL,J YOUTH ADOLESCENCE,71
CHEM EDUC RES PRACT,CROAT J EDUC,2
COGN BEHAV THERAPY,BEHAV RES THER,157
SEX RES SOC POLICY,SEX RES SOC POLICY,50
J HOSP LEIS SPORT TO,INT J CONTEMP HOSP M,18
J EXP PSYCHOL GEN,PSYCHOL BELG,6
MANAGE COMMUN Q,COMMUN THEOR,22
LEARN INDIVID DIFFER,GIFTED CHILD QUART,36
J CHILD FAM STUD,YOUTH SOC,19
J MEDIA ECON,MANAGE SCI,9
J APPL PSYCHOL,INT J CONFL MANAGE,14
PUBLIC HEALTH,J PUBLIC HEALTH-UK,23
FRONT PSYCHOL,Z KL PSYCH PSYCHOTH,11
SOC PSYCHOL PERS SCI,SOC PSYCHOL PERS SCI,41
ISSUES MENT HEALTH N,PSYCHIAT SERV,62
CHILD ADOL PSYCH MEN,J CONSULT CLIN PSYCH,30
J ADULT DEV,SEX ROLES,15
SOC INDIC RES,CHILD INDIC RES,24
J PSYCHOL COUNS SCH,AUTISM,8
J ECON PSYCHOL,J PERS SOC PSYCHOL,118
SOCIOL EDUC,SOC SCI RES,20
AGGRESS VIOLENT BEH,J INTERPERS VIOLENCE,175
J PROD INNOVAT MANAG,ORGAN SCI,116
SOC COGNITION,PSYCHOL SCI,36
FRONT PSYCHOL,TRAMES-J HUMANIT SOC,2
J ASSOC INF SCI TECH,ONLINE INFORM REV,34
PUBLIC ADMIN REV,CAN PUBLIC ADMIN,3
RES AGING,RES AGING,44
SCI STUD READ,J RES READ,30
LEADERSHIP ORG DEV J,J LEADERSH ORG STUD,34
COMMUN CRIT-CULT STU,Q J SPEECH,34
INT J ENV RES PUB HE,J COMMUN HEALTH,39
SUSTAINABILITY-BASEL,QUAL QUANT,27
EUR PSYCHIAT,PSYCHOL MED,82
HUM RESOUR DEV REV,HUM RESOUR DEV Q,38
J WORLD BUS,STRATEGIC MANAGE J,423
PSYCHIATRY,AM J PSYCHIAT,24
COGNITION INSTRUCT,SCI EDUC,34
J INF SCI,LIBRI,6
COGNITION,J EXP PSYCHOL GEN,189
J COMMUN,NEW MEDIA SOC,40
INT J MARKET RES,J BUS RES,36
TRAV HUMAIN,ERGONOMICS,11
J CLIN EXP NEUROPSYC,PSYCHOL AGING,58
COMPUT HUM BEHAV,J POP CULT,3
EUR J AGEING,EUR J AGEING,35
J PHONETICS,PHONETICA,78
INT J SHIP TRANS LOG,MARIT ECON LOGIST,18
SOC INDIC RES,J R STAT SOC A STAT,25
INT BUS REV,ASIA PAC J MANAG,65
ELEM SCHOOL J,J EDUC PSYCHOL,78
J EXP ANAL BEHAV,J EXP ANAL BEHAV,408
ORGAN STUD,ORGAN SCI,252
PSYCHOL REP,EUR REV APPL PSYCHOL,5
COMPUT HUM BEHAV,BASIC APPL SOC PSYCH,16
TOURISM MANAGE,INT J CONTEMP HOSP M,143
J BUS RES,J MARKETING,1264
IEEE T PROF COMMUN,IEEE T PROF COMMUN,51
YOUTH VIOLENCE JUV J,CRIM JUSTICE BEHAV,51
LEADERSHIP ORG DEV J,LEADERSHIP ORG DEV J,124
QME-QUANT MARK ECON,J MARKETING RES,23
SCAND J EDUC RES,J EDUC PSYCHOL,17
NURS ETHICS,SOC SCI MED,32
APPL ECON LETT,J FINANC,59
AUST NZ J PUBL HEAL,BMC PUBLIC HEALTH,48
SOC NETWORKS,P NATL ACAD SCI USA,49
SOC SCI QUART,AM POLIT SCI REV,106
CURR ISSUES TOUR,J MARKETING,61
BEHAV RES METHODS,COGNITION,64
COGNITIVE SCI,PSYCHOL SCI,106
LAND USE POLICY,SCIENCE,191
PERS SOC PSYCHOL B,ADV EXP SOC PSYCHOL,63
RBGN-REV BRAS GEST N,RES POLICY,25
INT J TECHNOL MANAGE,ORGAN SCI,46
J CLEAN PROD,ACCOUNT AUDIT ACCOUN,146
GROUP DYN-THEOR RES,ACAD MANAGE J,22
EUR J WORK ORGAN PSY,J MANAGE,132
PSYCHIAT RES,INT J METH PSYCH RES,57
FRONT PSYCHOL,J BUS PSYCHOL,44
J COMPUT ASSIST LEAR,J EDUC PSYCHOL,41
COGNITIVE DEV,COGNITIVE DEV,83
PSYCHOL ASSESSMENT,PERS INDIV DIFFER,113
ANXIETY STRESS COPIN,J CONSULT CLIN PSYCH,56
J SPORT EXERCISE PSY,PSYCHOL SPORT EXERC,86
IEEE T PROF COMMUN,TECH COMMUN-STC,38
CHILD ADOL PSYCH CL,CHILD ADOL PSYCH CL,28
CRIME DELINQUENCY,CRIME DELINQUENCY,96
SOC SCI RES,SOC SCI MED,80
ANNU REV PSYCHOL,PERS SOC PSYCHOL B,66
MIS QUART,ORGAN SCI,66
J ORGAN END USER COM,DECIS SUPPORT SYST,18
INT J ELECTRON COMM,DECIS SUPPORT SYST,35
CORNELL HOSP Q,J ACAD MARKET SCI,42
ASSESSMENT,PSYCHOL BULL,74
EUR J CRIM POLICY RE,EUR J CRIM POLICY RE,15
J CLIN NURS,NURS EDUC TODAY,149
CROSS-CULT RES,INT J INTERCULT REL,19
PROF PSYCHOL-RES PR,AM J PSYCHIAT,30
INT J OPER PROD MAN,J OPER MANAG,409
PLOS ONE,SCAND J PSYCHOL,59
BMC PUBLIC HEALTH,ADDICTION,304
J BUS ETHICS,J LEADERSH ORG STUD,21
FAM RELAT,J CHILD PSYCHOL PSYC,34
ACCOUNT FINANC,AUST J MANAGE,48
BALT J MANAG,J MANAGE STUD,35
INT J PROD RES,OMEGA-INT J MANAGE S,214
COLUMBIA LAW REV,COLUMBIA LAW REV,177
ELT J,SYSTEM,13
COMPUT HUM BEHAV,TELEMAT INFORM,97
OXFORD ECON PAP,OXFORD ECON PAP,37
NONPROFIT MANAG LEAD,VOLUNTAS,20
ANN AM ACAD POLIT SS,AM J SOCIOL,57
CONTEMP EDUC PSYCHOL,LEARN INDIVID DIFFER,50
KNOWL MAN RES PRACT,ORGAN SCI,109
J SERV THEOR PRACT,J ACAD MARKET SCI,92
PERS INDIV DIFFER,ASSESSMENT,120
BEHAV RES THER,CLIN PSYCHOL REV,136
GENDER WORK ORGAN,LEADERSHIP-LONDON,7
PLOS ONE,QUAL QUANT,35
EUR J PUBLIC HEALTH,BMC PUBLIC HEALTH,115
J COGN DEV,DEVELOPMENTAL SCI,69
DEV PSYCHOL,J FAM PSYCHOL,65
SOC INFLUENCE,SOC INFLUENCE,15
FRONT PSYCHOL,BEHAV MODIF,30
J HEALTH ECON,J RISK UNCERTAINTY,38
BEHAV MODIF,J POSIT BEHAV INTERV,20
OXFORD ECON PAP,AM ECON REV,106
MIND CULT ACT,HUM DEV,10
FRONT PSYCHOL,MONOGR SOC RES CHILD,55
TECHNOL ANAL STRATEG,TECHNOVATION,85
J AFFECT DISORDERS,J ANXIETY DISORD,160
EDUC REV,J PERS SOC PSYCHOL,14
POLIT PSYCHOL,J POLIT,56
NEW MEDIA SOC,ASIAN J COMMUN,10
S AFR J BUS MANAG,S AFR J ECON MANAG S,4
J BEHAV THER EXP PSY,J BEHAV THER EXP PSY,134
J APPL BEHAV ANAL,RES AUTISM SPECT DIS,22
MERRILL PALMER QUART,SOC DEV,13
HEALTH CARE MANAGE R,HEALTH CARE MANAGE R,64
PLOS ONE,PSYCHOLOGIST,6
J ADVERTISING,J ADVERTISING RES,86
J CLIN EXP NEUROPSYC,ARCH CLIN NEUROPSYCH,99
PERS PSYCHOL,ACAD MANAGE REV,81
COMPUT HUM BEHAV,COMPUT EDUC,910
J SOC SOC WORK RES,SUICIDE LIFE-THREAT,19
INT J EAT DISORDER,EAT BEHAV,67
J ADV NURS,J CONTIN EDUC NURS,27
I-PERCEPTION,ACTA PSYCHOL,23
J LEARN DISABIL-US,J EXP CHILD PSYCHOL,78
J CANCER SURVIV,ONCOL NURS FORUM,49
FRONT PSYCHOL,SCHOOL PSYCHOL QUART,24
CULT HEALTH SEX,AIDS BEHAV,104
INT J HUM-COMPUT ST,INTERACT COMPUT,18
SUSTAINABILITY-BASEL,INNOV-MANAG POLICY P,11
NEW MEDIA SOC,J COMMUN,102
PLOS ONE,QUAL HEALTH RES,100
LANG COMMUN,ANNU REV ANTHROPOL,31
J CHILD FAM STUD,J EARLY ADOLESCENCE,57
YOUTH SOC,AM SOCIOL REV,26
CHILD INDIC RES,CHILD YOUTH SERV REV,26
EUR MANAG J,STRATEGIC MANAGE J,129
INT J OPER PROD MAN,ACAD MANAGE J,95
SCHIZOPHR RES,ACTA PSYCHIAT SCAND,231
J DRUG ISSUES,J SUBST ABUSE TREAT,30
COGNITION,J COGN PSYCHOL,20
SOC SCI MED,SOCIOL METHODOL,19
J STUD INT EDUC,J STUD INT EDUC,84
P NATL ACAD SCI USA,CURR ANTHROPOL,73
HEALTH AFFAIR,PSYCHIAT SERV,84
J ANXIETY DISORD,VERHALTENSTHERAPIE,7
EDUC RESEARCHER,AM EDUC RES J,37
ECON MODEL,J ECON,76
LEARN INDIVID DIFFER,PSYCHOL BULL,215
J EXP PSYCHOL GEN,PSYCHON B REV,128
J APPL SPORT PSYCHOL,SPORT PSYCHOL,84
J FAM PSYCHOL,J CONSULT CLIN PSYCH,81
INFORM DEV,ONLINE INFORM REV,21
PLOS ONE,ANNU REV PUBL HEALTH,121
LEARN INDIVID DIFFER,PERS INDIV DIFFER,193
CLIN CHILD FAM PSYCH,DEV PSYCHOPATHOL,54
SOC SCI INFORM,COMPUT HUM BEHAV,9
BEHAV RES METHODS,PSYCHOL REV,84
BEHAV ANALYST,J EXP ANAL BEHAV,59
PERS SOC PSYCHOL B,EUR J SOC PSYCHOL,94
J BEHAV THER EXP PSY,BEHAV RES THER,445
INT J TECHNOL MANAGE,STRATEGIC MANAGE J,120
TRAUMA VIOLENCE ABUS,TRAUMA VIOLENCE ABUS,28
J EXP EDUC,CONTEMP EDUC PSYCHOL,35
STRESS HEALTH,PSYCHOL BULL,46
J ENVIRON MANAGE,ENVIRON RESOUR ECON,56
PSICOTHEMA,J CONSULT CLIN PSYCH,19
RENEW SUST ENERG REV,ENERG EFFIC,24
PLOS ONE,EXP PSYCHOL,36
PERS INDIV DIFFER,J ADOLESCENCE,73
PLOS ONE,J AM GERIATR SOC,645
PSYCHOL AGING,MEM COGNITION,81
PSYCHON B REV,TRENDS COGN SCI,202
RAE-REV ADMIN EMPRES,ACAD MANAGE REV,25
PSYCHOL METHODS,BRIT J MATH STAT PSY,34
OMEGA-J DEATH DYING,AM J PSYCHIAT,20
ASIA PAC J MANAG,J MANAGE,85
EUR J PSYCHOL APPL L,J FAM VIOLENCE,7
J INT MARKETING,J BUS RES,45
PERS INDIV DIFFER,J LOSS TRAUMA,11
BMC PUBLIC HEALTH,SOC PSYCH PSYCH EPID,82
COMPUT HUM BEHAV,J RETAILING,92
MULTIVAR BEHAV RES,MULTIVAR BEHAV RES,121
J HUM RESOUR,J PUBLIC ECON,27
BMC PUBLIC HEALTH,ALCOHOL ALCOHOLISM,77
BRIT J MANAGE,ADMIN SCI QUART,99
CHILD DEV PERSPECT,DEVELOPMENTAL SCI,45
BIOL PSYCHOL,NEUROIMAGE,335
HUM RESOUR MANAGE R,J MANAGE,53
FRONT PSYCHOL,CYBERPSYCH BEH SOC N,53
BMC HEALTH SERV RES,SOCIOL HEALTH ILL,48
INT ENTREP MANAG J,STRATEGIC MANAGE J,156
J ABNORM CHILD PSYCH,J CHILD PSYCHOL PSYC,330
J ACAD LIBR,MALAYS J LIBR INF SC,5
J CLIN NURS,RES THEOR NURS PRACT,4
INTELLIGENCE,LEARN INDIVID DIFFER,47
J COGN PSYCHOL,PSYCHON B REV,81
SOC PSYCHOL EDUC,DEV PSYCHOL,34
INT J PROD RES,INTERFACES,30
ADDICT BEHAV,EXP CLIN PSYCHOPHARM,70
INFORM MANAGE-AMSTER,J MARKETING RES,95
HUM RESOUR MANAGE-US,ACAD MANAGE REV,120
J LANG SOC PSYCHOL,PERS SOC PSYCHOL B,25
NURS RES,PEDIATRICS,13
J EDUC PSYCHOL,J EXP EDUC,13
J HUMANIST PSYCHOL,J PERS SOC PSYCHOL,11
APPL GEOGR,LANDSCAPE URBAN PLAN,159
REV LAT AM PSICOL,REV LAT AM PSICOL,21
BRIT J MANAGE,STRATEGIC MANAGE J,169
INT J INFORM MANAGE,COMPUT LAW SECUR REV,6
J EDUC RES,ELEM SCHOOL J,38
ARCH CLIN NEUROPSYCH,NEUROPSYCHOLOGIA,56
SERV BUS,J SERV MARK,54
TRANSFORM BUS ECON,EXPERT SYST APPL,32
GOV INFORM Q,GOV INFORM Q,452
BEHAV INFORM TECHNOL,J PERS SOC PSYCHOL,34
RES Q EXERCISE SPORT,J SPORT EXERCISE PSY,24
J ECON BEHAV ORGAN,RATION SOC,9
CHILD YOUTH SERV REV,J YOUTH ADOLESCENCE,76
INT J MANPOWER,PUBLIC ADMIN REV,47
CHILD YOUTH CARE FOR,CHILD YOUTH CARE FOR,38
PSYCHOL BELG,J EDUC PSYCHOL,39
DEMOGRAPHY,SOC SCI MED,85
TRANSPORT RES E-LOG,MANAGE SCI,112
BEHAV DISORDERS,SCHOOL PSYCHOL QUART,11
J SCHOOL PSYCHOL,J CONSULT CLIN PSYCH,34
SOC SCI QUART,AM POLIT RES,30
ECON INQ,AM ECON REV,232
J AFFECT DISORDERS,J ABNORM PSYCHOL,311
INT J OFFENDER THER,J CONTEMP CRIM JUST,23
INDIANA LAW J,COLUMBIA LAW REV,67
PLOS ONE,ETHOS,9
EUR J WORK ORGAN PSY,CAREER DEV INT,17
FRONT PSYCHOL,J SOC PSYCHOL,67
PERS INDIV DIFFER,J PSYCHOEDUC ASSESS,14
VIOLENCE AGAINST WOM,PSYCHOL WOMEN QUART,59
FRONT PSYCHOL,J EXP PSYCHOL-APPL,55
TOTAL QUAL MANAG BUS,J OPER MANAG,99
CRIM JUSTICE BEHAV,INT J OFFENDER THER,48
ECON LETT,ECON LETT,207
J CONSUM AFF,J CONSUM AFF,68
PLOS ONE,AM J SOCIOL,138
INT J FORECASTING,ECONOMETRICA,85
AN PSICOL-SPAIN,AN PSICOL-SPAIN,111
ENVIRON PLANN A,ENVIRON PLANN A,282
MONOGR SOC RES CHILD,DEVELOPMENTAL SCI,18
Q J EXP PSYCHOL,DISCOURSE PROCESS,29
ECON MODEL,REV ECON STUD,132
J EDUC MEAS,EDUC PSYCHOL MEAS,16
J EXP PSYCHOL LEARN,COGNITIVE PSYCHOL,136
PLOS ONE,J SOC ISSUES,68
INT J COMMUN-US,INT J COMMUN-US,168
J RATION-EMOT COGN-B,J CONSULT CLIN PSYCH,11
PERS INDIV DIFFER,JUDGM DECIS MAK,31
AM J ORTHOPSYCHIAT,J TRAUMA STRESS,43
SOC BEHAV PERSONAL,SOC BEHAV PERSONAL,57
J EXP PSYCHOL HUMAN,PSYCHON B REV,245
ASIAN J SOC PSYCHOL,J CROSS CULT PSYCHOL,24
J RES PERS,PERS SOC PSYCHOL B,59
J ACAD LIBR,J ACAD LIBR,205
INT J NURS STUD,EUR J PSYCHOL APPL L,3
J ADV NURS,J ADV NURS,654
CAN J INFORM LIB SCI,IMPLEMENT SCI,6
APPL LINGUIST,LANG LEARN,44
FRONT PSYCHOL,CLIN PSYCHOL-UK,7
MALAYS J LIBR INF SC,SCIENTOMETRICS,45
SCI ENG ETHICS,J BUS ETHICS,64
INT J MANAG REV,INT J MANAG REV,65
J CLIN NURS,J NURS RES,12
INT J NURS STUD,WESTERN J NURS RES,21
J SUSTAIN TOUR,ANN TOURISM RES,338
J ABNORM PSYCHOL,AM J PSYCHIAT,168
ASIA PAC J TOUR RES,J HOSP TOUR RES,50
J ABNORM CHILD PSYCH,AGGRESSIVE BEHAV,35
PERSPECT PSYCHOL SCI,PSYCHOL REV,76
J MASS COMMUN Q,JOURNALISM STUD,38
PLOS ONE,MED CARE,396
PUBLIC OPIN QUART,PUBLIC OPIN QUART,134
CRIMINOLOGY,J RES CRIME DELINQ,59
J INTELL DISABIL RES,J CHILD PSYCHOL PSYC,51
SOC INDIC RES,APPL RES QUAL LIFE,32
J PSYCHOL COUNS SCH,CHILD DEV,5
ONCOL NURS FORUM,J CANCER SURVIV,33
J BUS LOGIST,J OPER MANAG,98
J CHILD FAM STUD,CHILD YOUTH SERV REV,150
EUR J DEV RES,AM ECON REV,16
J EXP EDUC,J PERS SOC PSYCHOL,37
Z PSYCHOSOM MED PSYC,PSYCHO-ONCOLOGY,11
GOV INFORM Q,INFORM TECHNOL DEV,6
CHILD DEV,COGNITIVE DEV,49
J APPL SOC PSYCHOL,EUR REV SOC PSYCHOL,11
LIBR INFORM SCI RES,LIBR HI TECH,11
TEACH TEACH EDUC,J EDUC PSYCHOL,136
J PERS SOC PSYCHOL,NEBR SYM MOTIV,6
FRONT PSYCHOL,J RATION-EMOT COGN-B,27
BMJ OPEN,ANNU REV PUBL HEALTH,50
TRENDS COGN SCI,SCIENCE,174
J BUS RES,J CONSUM CULT,21
AMFITEATRU ECON,RES POLICY,12
BMJ OPEN,PSYCHOL HEALTH MED,18
J LEISURE RES,LEISURE STUD,13
BEHAV RES METHODS,DISCOURSE PROCESS,29
INT J BILING EDUC BI,LANG LEARN,25
PSYCHOMETRIKA,J AM STAT ASSOC,37
INT REV RES OPEN DIS,INTERACT LEARN ENVIR,24
TELEMAT INFORM,J BROADCAST ELECTRON,39
REV EDUC RES,REV EDUC RES,101
HUM ORGAN,ANNU REV ANTHROPOL,13
EUR J PSYCHIAT,ACTA PSYCHIAT SCAND,19
INT J COMMUN-US,CHIN J COMMUN,9
SOC INDIC RES,J POSIT PSYCHOL,22
J HEALTHC MANAG,J HEALTHC MANAG,13
GENDER PLACE CULT,GENDER PLACE CULT,329
J AFFECT DISORDERS,EUR J PSYCHIAT,4
MANAGE DECIS,J BUS ETHICS,205
PUBLIC CHOICE,AM J POLIT SCI,57
GROUP ORGAN MANAGE,J ORGAN BEHAV,71
SOC INDIC RES,J HAPPINESS STUD,152
EUR J PSYCHIAT,J AFFECT DISORDERS,39
J ADDICT NURS,AM J DRUG ALCOHOL AB,13
PROF PSYCHOL-RES PR,PSYCHOTHERAPY,27
ORGAN SCI,RES POLICY,134
AM J MENS HEALTH,AM J MENS HEALTH,45
J THEOR SOC BEHAV,AM SOCIOL REV,8
J BUS RES,INFORM MANAGE-AMSTER,62
SUPPLY CHAIN MANAG,INT J LOGIST MANAG,70
ANNU REV PSYCHOL,SCIENCE,75
J CHILD PSYCHOL PSYC,AM J PSYCHIAT,183
J SOCIOL,AM SOCIOL REV,17
WORK STRESS,J VOCAT BEHAV,28
FRONT PSYCHOL,HUM COMMUN RES,40
J BUS RES,ADMIN SCI QUART,332
INFORM TECHNOL DEV,TELECOMMUN POLICY,28
J GENET PSYCHOL,DEV PSYCHOL,36
PSYCHOL SCI PUBL INT,J PERS SOC PSYCHOL,13
PROD OPER MANAG,OPER RES,274
NURS EDUC TODAY,J TRANSCULT NURS,26
J FAM THER,J AM ACAD CHILD PSY,19
J SOC PSYCHOL,SOC INFLUENCE,6
INT J COMMUN-US,PUBLIC RELAT REV,101
BRIT J GUID COUNS,J CONSULT CLIN PSYCH,20
